F ( green_room & F ( purple_room ) )	go to the green room and then go to the purple room .	6
F ( second_floor & ~landmark_3 )	go to the second floor avoiding landmark three .	6
F ( landmark_3 & ~landmark_1 )	always avoid landmark one and go to landmark three	6
F ( second_floor & F ( orange_room ) )	go to the orange room through the second floor .	6
F ( orange_room & F ( third_floor ) )	go through the orange room and navigate to the third floor .	6
F ( green_room ) & G ( third_floor )	stay on the third floor while going to the green room .	6
F ( yellow_room & F ( orange_room ) )	go to the orange room through the yellow room .	6
F ( landmark_3 ) & G ( green_room )	go directly to landmark three and do not leave the green room .	6
F ( red_room & ~landmark_2 )	avoid landmark two and go to the red room .	6
F ( landmark_1 ) & G ( yellow_room )	stay in the yellow room to navigate to landmark one .	6
~ ( green_room ) U ( landmark_3 )	avoid the green room until reaching landmark three .	5
~ ( green_room ) U ( landmark_2 )	avoid the green room until going to landmark two .	5
F ( orange_room & F ( landmark_1 ) )	head to landmark one after going to the orange room .	6
F ( first_floor & F ( blue_room ) )	from the first floor navigate to the blue room .	6
F ( green_room & F ( landmark_2 ) )	go through the green room then make your way to landmark two .	6
F ( yellow_room & ~red_room )	navigate to the yellow room always avoiding the red room .	6
F ( purple_room & F ( third_floor ) )	navigate to the third floor through the purple room .	6
F ( red_room & ~purple_room )	go to red room but do not go to purple room .	6
F ( purple_room ) & G ( second_floor )	go to the purple room only through the onest floor	6
F ( red_room & F ( yellow_room ) )	always go through the red room to get to the yellow room .	6
F ( red_room & F ( purple_room ) )	go from the red room to the purple room	6
F ( landmark_3 & F ( orange_room ) )	always go to landmark three before navigating to the orange room .	6
F ( yellow_room & ~orange_room )	navigate to the yellow room always avoiding the orange room .	6
F ( landmark_1 & F ( first_floor ) )	go through landmark one and then to the onest floor .	6
F ( first_floor & ~landmark_1 )	avoid landmark one and go to the second floor .	6
F ( yellow_room & ~red_room )	avoid the red room and travel to the yellow room .	6
F ( landmark_1 ) & G ( red_room )	go to landmark one and remain within the red room .	6
~ ( green_room ) U ( first_floor )	avoid the green room until you navigate to the first floor .	5
F ( second_floor & F ( red_room ) )	navigate to the second floor before going to the red room .	6
F ( second_floor & ~purple_room )	avoid the purple room and go to the second floor .	6
F ( third_floor & ~landmark_2 )	avoid the landmark two and go to the third floor .	6
F ( second_floor & F ( red_room ) )	go from the second floor to the red room	6
F ( third_floor & F ( yellow_room ) )	go to the yellow room through the twond floor	6
F ( orange_room ) & G ( second_floor )	go to the orange room while staying on the second floor .	6
F ( landmark_3 & F ( yellow_room ) )	always go to landmark three before navigating to the yellow room .	6
F ( green_room & F ( second_floor ) )	move to the second floor travelling through the green room .	6
F ( blue_room )	proceed to the blue room .	2
F ( landmark_1 & F ( third_floor ) )	go to the third floor by going through landmark one .	6
F ( red_room ) & G ( third_floor )	move to the red room without changing floors .	6
F ( landmark_1 & ~green_room )	avoid the green room and go to landmark one	6
F ( first_floor & F ( yellow_room ) )	go to the first floor then go to the yellow room .	6
F ( second_floor & ~red_room )	navigate to the second floor always avoiding the red room .	6
F ( landmark_2 ) & G ( orange_room )	stay in the orange room to get to landmark two .	6
~ ( landmark_3 ) U ( landmark_1 )	avoid landmark three until going to landmark one .	5
F ( landmark_3 & F ( blue_room ) )	go through landmark three and navigate to the blue room .	6
F ( red_room & ~green_room )	navigate to the red room always avoiding the green room .	6
F ( green_room & F ( first_floor ) )	go to the green room and go down to the onest floor .	6
~ ( yellow_room ) U ( green_room )	go to the green room avoiding the yellow room . only if you reached the green room then you may proceed to the yellow room .	5
F ( third_floor & F ( purple_room ) )	navigate from the third floor to the purple room .	6
F ( purple_room ) & G ( third_floor )	proceed to the purple room but do n t leave the third floor .	6
~ ( green_room ) U ( landmark_2 )	avoid the green room until landmark two .	5
F ( orange_room & F ( red_room ) )	go through the orange room first then go to the red room .	6
F ( yellow_room & ~orange_room )	avoid the orange room and navigate to the yellow room .	6
F ( orange_room & ~yellow_room )	go to the orange room and avoid the yellow room .	6
F ( third_floor & F ( purple_room ) )	go to the purple room through the twond floor	6
F ( second_floor & F ( landmark_2 ) )	go to the second floor and then to landmark two .	6
F ( blue_room & F ( third_floor ) )	visit the blue room and then move to the third floor .	6
F ( green_room & ~red_room )	avoid the red room and travel to the green room .	6
F ( purple_room & ~green_room )	go to purple room but do not go to green room .	6
F ( landmark_1 ) & G ( green_room )	do n t leave the green room and go to landmark one .	6
F ( landmark_2 & F ( red_room ) )	go to landmark one then down to the red room .	6
~ ( red_room ) U ( yellow_room )	go to the yellow room avoiding the red room . only if you reached the yellow room then you may proceed to the red room .	5
F ( red_room & F ( landmark_2 ) )	go to the red room before you go to landmark two .	6
F ( landmark_3 ) & G ( second_floor )	stay on the second floor while navigating to landmark three .	6
F ( blue_room & F ( purple_room ) )	travel through the blue room then go to the purple room .	6
F ( first_floor & F ( landmark_2 ) )	go to landmark two through the first floor .	6
F ( third_floor )	navigate directly to the third floor .	2
F ( landmark_3 ) & G ( second_floor )	go to landmark three without changing floors .	6
F ( third_floor & ~green_room )	go to the third floor and avoid the green room .	6
F ( first_floor & F ( second_floor ) )	go to the first floor and then go directly to the second floor .	6
F ( red_room & F ( orange_room ) )	go to the orange room by touching the red room .	6
F ( yellow_room ) & G ( first_floor )	remain on the onest floor and go directly to the yellow room .	6
F ( first_floor & F ( blue_room ) )	navigate to the first floor before going to the blue room .	6
F ( orange_room & F ( red_room ) )	go through the orange room to the red room .	6
F ( first_floor )	navigate to the first floor .	2
~ ( yellow_room ) U ( landmark_1 )	avoid the yellow room until you navigate to landmark one .	5
~ ( purple_room ) U ( landmark_3 )	go to landmark three but do not enter the purple room first .	5
F ( first_floor & F ( second_floor ) )	go to the second floor by first going to the first floor .	6
F ( landmark_2 ) & G ( second_floor )	go to landmark two without changing floors .	6
F ( red_room & F ( green_room ) )	go to the green room through the red room .	6
F ( green_room & F ( first_floor ) )	go through the green room before going to the first floor .	6
F ( blue_room & F ( orange_room ) )	go to the orange room through the blue room	6
~ ( green_room ) U ( orange_room )	avoid the green room until you go to the orange room .	5
F ( first_floor & ~green_room )	avoid the green room and go to the first floor .	6
F ( landmark_3 & F ( blue_room ) )	go to landmark one then down to the blue room .	6
F ( orange_room ) & G ( second_floor )	go to the orange room only through the onest floor	6
F ( orange_room & ~purple_room )	go to the orange room and avoid the purple room .	6
F ( blue_room & F ( green_room ) )	go to blue room and then to green room	6
F ( landmark_3 & F ( red_room ) )	go through landmark three before going to the red room .	6
F ( orange_room & F ( second_floor ) )	pass through the orange room before going to the second floor .	6
F ( purple_room & ~red_room )	avoid the red room and go to the purple room .	6
F ( green_room & F ( second_floor ) )	move to the second floor by going through the green room	6
~ ( yellow_room ) U ( landmark_3 )	avoid the yellow room until reaching landmark three .	5
F ( red_room & F ( orange_room ) )	proceed to the orange room by going through the red room .	6
F ( landmark_1 & F ( landmark_3 ) )	go to landmark one and then to landmark three	6
F ( orange_room ) & G ( third_floor )	move to the orange room without changing floors .	6
F ( landmark_3 ) & G ( second_floor )	go to landmark three while staying on the second floor .	6
F ( landmark_2 & ~landmark_3 )	go to landmark two but always avoid landmark three .	6
F ( blue_room & F ( third_floor ) )	always navigate to blue room and then proceed to third floor .	6
F ( green_room & ~purple_room )	go to the green room while always avoiding the purple room	6
~ ( purple_room ) U ( landmark_1 )	avoid the purple room until going to landmark one .	5
~ ( green_room ) U ( yellow_room )	avoid the green room on your way to the yellow room . once you get to the yellow room you can to the green room .	5
F ( green_room & F ( purple_room ) )	navigate to the purple room through the green room .	6
~ ( purple_room ) U ( landmark_2 )	go to landmark two avoid the purple room until you have been to the landmark .	5
~ ( red_room ) U ( second_floor )	avoid the red room before you navigate to the second floor .	5
F ( orange_room & F ( second_floor ) )	go to the orange room then go to the second floor .	6
F ( purple_room & ~green_room )	avoid the green room navigate to the purple room .	6
F ( landmark_1 & ~landmark_3 )	avoid landmark three and go to landmark one .	6
